商品ID,平均販売数量,総販売数量,販売回数,販売数量標準偏差,商品カテゴリID,利益重視スコア,数量重視スコア,商品利益カテゴリ,商品数量カテゴリ
9000038,1.2557108006209803,5662.0,4509,0.5176917591737547,900,0.25114216012419605,1132.4,低利益,最高数量
9000039,1.0232558139534884,220.0,215,0.15106662716234917,900,0.2046511627906977,44.0,低利益,低数量
9000040,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000041,1.0,17.0,17,0.0,900,0.2,3.4000000000000004,低利益,低数量
9000042,1.0,12.0,12,0.0,900,0.2,2.4000000000000004,低利益,低数量
9000043,1.028436018957346,217.0,211,0.16661023644102108,900,0.2056872037914692,43.400000000000006,低利益,低数量
9000044,1.0561941251596425,827.0,783,0.25166315959819413,900,0.2112388250319285,165.4,低利益,低数量
9000045,1.037037037037037,196.0,189,0.18935417592466858,900,0.2074074074074074,39.2,低利益,低数量
9000046,1.1139896373056994,1505.0,1351,0.34474423783750857,900,0.2227979274611399,301.0,低利益,中数量
9000047,1.0633451957295375,1494.0,1405,0.25509380094242395,900,0.2126690391459075,298.8,低利益,中数量
9000048,1.0,15.0,15,0.0,900,0.2,3.0,低利益,低数量
9000049,1.0742616033755275,1273.0,1185,0.28096265937902204,900,0.2148523206751055,254.60000000000002,低利益,低数量
9000050,1.0403587443946187,232.0,223,0.1972419205626562,900,0.20807174887892377,46.400000000000006,低利益,低数量
9000051,1.0677966101694916,441.0,413,0.2876996770301254,900,0.21355932203389832,88.2,低利益,低数量
9000052,1.0572289156626506,1053.0,996,0.23668130897330167,900,0.21144578313253015,210.60000000000002,低利益,低数量
9000053,1.0548780487804879,173.0,164,0.2284395929197636,900,0.21097560975609758,34.6,低利益,低数量
9000054,1.0252100840336134,244.0,238,0.15709304797051976,900,0.20504201680672268,48.800000000000004,低利益,低数量
9000055,1.0881953867028493,2406.0,2211,0.3051606650438747,900,0.21763907734056986,481.20000000000005,低利益,中数量
9000056,1.0300429184549356,240.0,233,0.19464489739292187,900,0.20600858369098712,48.0,低利益,低数量
9000057,1.0239520958083832,171.0,167,0.15335979462371135,900,0.20479041916167665,34.2,低利益,低数量
9000058,1.0943396226415094,406.0,371,0.31061453128825905,900,0.2188679245283019,81.2,低利益,低数量
9000059,1.0277777777777777,222.0,216,0.16471728186725404,900,0.20555555555555555,44.400000000000006,低利益,低数量
9000060,1.167558666117744,2836.0,2429,0.42024725153877873,900,0.2335117332235488,567.2,低利益,中数量
9000061,1.0501567398119123,335.0,319,0.21861119792572417,900,0.21003134796238246,67.0,低利益,低数量
9000062,1.0530612244897959,516.0,490,0.23332051453218816,900,0.21061224489795918,103.2,低利益,低数量
9000063,1.021505376344086,285.0,279,0.14532236235269486,900,0.20430107526881722,57.0,低利益,低数量
9000064,1.0587002096436058,505.0,477,0.23530953211316633,900,0.21174004192872117,101.0,低利益,低数量
9000065,1.0698388334612432,1394.0,1303,0.26961408694546496,900,0.21396776669224865,278.8,低利益,低数量
9000066,1.066860465116279,734.0,688,0.2775553988387339,900,0.2133720930232558,146.8,低利益,低数量
9000067,1.0,19.0,19,0.0,900,0.2,3.8000000000000003,低利益,低数量
9000068,1.0672757475083057,1285.0,1204,0.26667289755578033,900,0.21345514950166114,257.0,低利益,低数量
9000069,1.0,19.0,19,0.0,900,0.2,3.8000000000000003,低利益,低数量
9000070,1.0678119349005426,1181.0,1106,0.2621078926795994,900,0.21356238698010854,236.20000000000002,低利益,低数量
9000071,1.0,63.0,63,0.0,900,0.2,12.600000000000001,低利益,低数量
9000072,1.0390625,133.0,128,0.1945049743306584,900,0.2078125,26.6,低利益,低数量
9000073,1.0396825396825398,262.0,252,0.21500648191076446,900,0.20793650793650797,52.400000000000006,低利益,低数量
9000074,1.0754352030947776,1112.0,1034,0.2887299930142837,900,0.21508704061895553,222.4,低利益,低数量
9000075,1.2189319159706404,4816.0,3951,0.4969842960831501,900,0.2437863831941281,963.2,低利益,最高数量
9000076,1.0163934426229508,62.0,61,0.12803687993289595,900,0.2032786885245902,12.4,低利益,低数量
9000077,1.1241830065359477,516.0,459,0.3676954330706117,900,0.22483660130718955,103.2,低利益,低数量
9000078,1.0615384615384615,759.0,715,0.2518622730999527,900,0.2123076923076923,151.8,低利益,低数量
9000079,1.0715372907153728,704.0,657,0.28594555206276223,900,0.2143074581430746,140.8,低利益,低数量
9000080,1.0938673341677096,1748.0,1598,0.3223270700071413,900,0.21877346683354193,349.6,低利益,中数量
9000081,1.08008658008658,2495.0,2310,0.2885005384951457,900,0.216017316017316,499.0,低利益,中数量
9000082,1.0162162162162163,188.0,185,0.12664893602582988,900,0.20324324324324328,37.6,低利益,低数量
9000083,1.0198675496688743,616.0,604,0.13966074391064295,900,0.20397350993377486,123.2,低利益,低数量
9000084,1.0574324324324325,626.0,592,0.273002040047717,900,0.2114864864864865,125.2,低利益,低数量
9000085,1.0,30.0,30,0.0,900,0.2,6.0,低利益,低数量
9000086,1.0646695197337137,2239.0,2103,0.2664251709229803,900,0.21293390394674275,447.8,低利益,中数量
9000087,1.019704433497537,207.0,203,0.1393262121644322,900,0.20394088669950738,41.400000000000006,低利益,低数量
9000088,1.0372340425531914,195.0,188,0.18984037344847654,900,0.2074468085106383,39.0,低利益,低数量
9000089,1.0357142857142858,87.0,84,0.18669145807013005,900,0.20714285714285718,17.400000000000002,低利益,低数量
9000090,1.0208333333333333,147.0,144,0.1433246595738432,900,0.20416666666666666,29.400000000000002,低利益,低数量
9000091,1.0192307692307692,159.0,156,0.13777746649199524,900,0.20384615384615384,31.8,低利益,低数量
9000092,1.0062893081761006,160.0,159,0.07930515857181442,900,0.20125786163522014,32.0,低利益,低数量
9000093,1.0,20.0,20,0.0,900,0.2,4.0,低利益,低数量
9000094,1.055084745762712,747.0,708,0.2518719026125739,900,0.2110169491525424,149.4,低利益,低数量
9000095,1.0229007633587786,134.0,131,0.1501613929160546,900,0.20458015267175572,26.8,低利益,低数量
9000096,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000097,1.0634920634920635,67.0,63,0.30443050337902866,900,0.21269841269841272,13.4,低利益,低数量
9000098,1.058321479374111,744.0,703,0.25208198409093296,900,0.2116642958748222,148.8,低利益,低数量
9000099,1.008849557522124,114.0,113,0.09407208683835971,900,0.2017699115044248,22.8,低利益,低数量
9000100,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000101,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000102,1.0368663594470047,225.0,217,0.18886931015063724,900,0.20737327188940094,45.0,低利益,低数量
9000103,1.0081967213114753,123.0,122,0.09053574604251852,900,0.20163934426229507,24.6,低利益,低数量
9000104,1.0255474452554745,281.0,274,0.1580694877013503,900,0.2051094890510949,56.2,低利益,低数量
9000105,1.036231884057971,429.0,414,0.18709271658292512,900,0.2072463768115942,85.80000000000001,低利益,低数量
9000106,1.1213662790697674,3086.0,2752,0.36348392097982557,900,0.2242732558139535,617.2,低利益,高数量
9000107,1.0743278861360042,2038.0,1897,0.27988070851593083,900,0.21486557722720084,407.6,低利益,中数量
9000108,1.0,24.0,24,0.0,900,0.2,4.800000000000001,低利益,低数量
9000109,1.01,101.0,100,0.09999999999999999,900,0.202,20.200000000000003,低利益,低数量
9000110,1.0113636363636365,89.0,88,0.10660035817780521,900,0.2022727272727273,17.8,低利益,低数量
9000111,1.0236966824644549,216.0,211,0.15246415016055298,900,0.204739336492891,43.2,低利益,低数量
9000112,1.095282146160962,1184.0,1081,0.329401728932223,900,0.21905642923219243,236.8,低利益,低数量
9000113,1.0,65.0,65,0.0,900,0.2,13.0,低利益,低数量
9000114,1.0655021834061136,244.0,229,0.26505103157187876,900,0.21310043668122272,48.800000000000004,低利益,低数量
9000115,1.0686204431736954,1495.0,1399,0.27197738989081544,900,0.2137240886347391,299.0,低利益,中数量
9000116,1.0235602094240839,391.0,382,0.1518733250574242,900,0.2047120418848168,78.2,低利益,低数量
9000117,1.0383631713554988,406.0,391,0.21735326573887176,900,0.20767263427109978,81.2,低利益,低数量
9000118,1.0168067226890756,121.0,119,0.12909025073869204,900,0.20336134453781513,24.200000000000003,低利益,低数量
9000119,1.0509259259259258,681.0,648,0.2401681676553686,900,0.21018518518518517,136.20000000000002,低利益,低数量
9000120,1.0138888888888888,73.0,72,0.11785113019775795,900,0.20277777777777778,14.600000000000001,低利益,低数量
9000121,1.032258064516129,96.0,93,0.1776423436122122,900,0.2064516129032258,19.200000000000003,低利益,低数量
9000122,1.0172413793103448,177.0,174,0.13054522973352567,900,0.20344827586206896,35.4,低利益,低数量
9000123,1.0,22.0,22,0.0,900,0.2,4.4,低利益,低数量
9000124,1.0666666666666667,336.0,315,0.2498407135868874,900,0.21333333333333335,67.2,低利益,低数量
9000125,1.0248962655601659,247.0,241,0.15613325514122817,900,0.2049792531120332,49.400000000000006,低利益,低数量
9000126,1.0380622837370241,300.0,289,0.20900985887576315,900,0.20761245674740483,60.0,低利益,低数量
9000127,1.0915411355735805,942.0,863,0.315434827288393,900,0.2183082271147161,188.4,低利益,低数量
9000128,1.0703448275862069,776.0,725,0.2612454599068969,900,0.2140689655172414,155.20000000000002,低利益,低数量
9000129,1.0524590163934426,321.0,305,0.23759108874908738,900,0.21049180327868855,64.2,低利益,低数量
9000130,1.116751269035533,220.0,197,0.3800827032195053,900,0.2233502538071066,44.0,低利益,低数量
9000131,1.1111111111111112,20.0,18,0.32338083338177726,900,0.22222222222222224,4.0,低利益,低数量
9000132,1.1339285714285714,635.0,560,0.385226641797693,900,0.22678571428571428,127.0,低利益,低数量
9000133,1.0564971751412429,187.0,177,0.23153426322856194,900,0.21129943502824858,37.4,低利益,低数量
9000134,1.0,46.0,46,0.0,900,0.2,9.200000000000001,低利益,低数量
9000135,1.0,26.0,26,0.0,900,0.2,5.2,低利益,低数量
9000136,1.0,13.0,13,0.0,900,0.2,2.6,低利益,低数量
9000137,1.0,54.0,54,0.0,900,0.2,10.8,低利益,低数量
9000138,1.0391459074733096,292.0,281,0.19428803192493047,900,0.20782918149466192,58.400000000000006,低利益,低数量
9000139,1.0185185185185186,55.0,54,0.1360827634879543,900,0.20370370370370372,11.0,低利益,低数量
9000140,1.0208333333333333,49.0,48,0.14433756729740643,900,0.20416666666666666,9.8,低利益,低数量
9000141,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000142,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000143,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000144,1.0120481927710843,84.0,83,0.10976425998969036,900,0.20240963855421687,16.8,低利益,低数量
9000145,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000146,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000147,1.1046511627906976,95.0,86,0.3078987521684153,900,0.22093023255813954,19.0,低利益,低数量
9000148,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000149,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000150,1.0163934426229508,62.0,61,0.12803687993289595,900,0.2032786885245902,12.4,低利益,低数量
9000151,1.0,8.0,8,0.0,900,0.2,1.6,低利益,低数量
9000152,1.0081967213114753,123.0,122,0.09053574604251854,900,0.20163934426229507,24.6,低利益,低数量
9000153,1.0,9.0,9,0.0,900,0.2,1.8,低利益,低数量
9000154,1.0476190476190477,22.0,21,0.21821789023599236,900,0.20952380952380956,4.4,低利益,低数量
9000155,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000156,1.0,78.0,78,0.0,900,0.2,15.600000000000001,低利益,低数量
9000157,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000158,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000159,1.0971751412429378,971.0,885,0.3289276039071702,900,0.21943502824858757,194.20000000000002,低利益,低数量
9000160,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000161,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000162,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000163,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000164,1.0,13.0,13,0.0,900,0.2,2.6,低利益,低数量
9000165,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000166,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000167,1.0,15.0,15,0.0,900,0.2,3.0,低利益,低数量
9000168,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000169,1.0714285714285714,15.0,14,0.2672612419124244,900,0.2142857142857143,3.0,低利益,低数量
9000170,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000171,1.0635208711433757,586.0,551,0.2585862596011482,900,0.21270417422867516,117.2,低利益,低数量
9000172,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000173,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000174,1.0,49.0,49,0.0,900,0.2,9.8,低利益,低数量
9000175,1.0394736842105263,79.0,76,0.25512294937587565,900,0.20789473684210527,15.8,低利益,低数量
9000176,1.0,13.0,13,0.0,900,0.2,2.6,低利益,低数量
9000177,1.0,11.0,11,0.0,900,0.2,2.2,低利益,低数量
9000178,1.1428571428571428,8.0,7,0.3779644730092272,900,0.22857142857142856,1.6,低利益,低数量
9000179,1.032258064516129,32.0,31,0.1796053020267749,900,0.2064516129032258,6.4,低利益,低数量
9000180,1.0,17.0,17,0.0,900,0.2,3.4000000000000004,低利益,低数量
9000181,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000182,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000183,1.0588235294117647,18.0,17,0.24253562503633297,900,0.21176470588235297,3.6,低利益,低数量
9000184,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000185,1.0,21.0,21,0.0,900,0.2,4.2,低利益,低数量
9000186,1.0,11.0,11,0.0,900,0.2,2.2,低利益,低数量
9000187,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000188,1.0204081632653061,50.0,49,0.14285714285714288,900,0.20408163265306123,10.0,低利益,低数量
9000189,1.0,24.0,24,0.0,900,0.2,4.800000000000001,低利益,低数量
9000190,1.0,15.0,15,0.0,900,0.2,3.0,低利益,低数量
9000191,1.0,16.0,16,0.0,900,0.2,3.2,低利益,低数量
9000192,1.0,13.0,13,0.0,900,0.2,2.6,低利益,低数量
9000193,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000194,1.0416666666666667,100.0,96,0.20087527770480484,900,0.20833333333333337,20.0,低利益,低数量
9000195,1.0,69.0,69,0.0,900,0.2,13.8,低利益,低数量
9000196,1.0,12.0,12,0.0,900,0.2,2.4000000000000004,低利益,低数量
9000197,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000198,1.0,11.0,11,0.0,900,0.2,2.2,低利益,低数量
9000199,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000200,1.0,21.0,21,0.0,900,0.2,4.2,低利益,低数量
9000201,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000202,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000203,1.0,18.0,18,0.0,900,0.2,3.6,低利益,低数量
9000204,1.0,9.0,9,0.0,900,0.2,1.8,低利益,低数量
9000205,1.0,19.0,19,0.0,900,0.2,3.8000000000000003,低利益,低数量
9000206,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000207,1.0,12.0,12,0.0,900,0.2,2.4000000000000004,低利益,低数量
9000208,1.0,13.0,13,0.0,900,0.2,2.6,低利益,低数量
9000209,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000210,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000211,1.0,38.0,38,0.0,900,0.2,7.6000000000000005,低利益,低数量
9000212,1.0666666666666667,16.0,15,0.2581988897471612,900,0.21333333333333335,3.2,低利益,低数量
9000213,1.0,8.0,8,0.0,900,0.2,1.6,低利益,低数量
9000214,1.0,12.0,12,0.0,900,0.2,2.4000000000000004,低利益,低数量
9000215,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000216,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000217,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000218,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000219,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000220,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000221,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000222,1.3333333333333333,4.0,3,0.5773502691896258,900,0.26666666666666666,0.8,低利益,低数量
9000223,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000224,1.0,19.0,19,0.0,900,0.2,3.8000000000000003,低利益,低数量
9000225,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000226,1.0,6.0,6,0.0,900,0.2,1.2000000000000002,低利益,低数量
9000227,1.0,9.0,9,0.0,900,0.2,1.8,低利益,低数量
9000228,1.0,12.0,12,0.0,900,0.2,2.4000000000000004,低利益,低数量
9000229,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000230,1.0,12.0,12,0.0,900,0.2,2.4000000000000004,低利益,低数量
9000231,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000232,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000233,1.0,10.0,10,0.0,900,0.2,2.0,低利益,低数量
9000234,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000235,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000236,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000237,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000238,1.0,83.0,83,0.0,900,0.2,16.6,低利益,低数量
9000239,1.0,7.0,7,0.0,900,0.2,1.4000000000000001,低利益,低数量
9000240,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000241,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000242,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000243,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000244,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000245,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000246,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000247,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000248,1.0,49.0,49,0.0,900,0.2,9.8,低利益,低数量
9000249,1.0,4.0,4,0.0,900,0.2,0.8,低利益,低数量
9000250,1.0,19.0,19,0.0,900,0.2,3.8000000000000003,低利益,低数量
9000251,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000252,1.0,25.0,25,0.0,900,0.2,5.0,低利益,低数量
9000253,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000254,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000255,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000256,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000257,1.0,1.0,1,,900,0.2,0.2,低利益,低数量
9000258,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000259,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000260,1.0,5.0,5,0.0,900,0.2,1.0,低利益,低数量
9000261,1.0,2.0,2,0.0,900,0.2,0.4,低利益,低数量
9000262,1.0,3.0,3,0.0,900,0.2,0.6000000000000001,低利益,低数量
9000263,1.2819672131147541,3128.0,2440,0.5455874496185209,900,0.25639344262295083,625.6,低利益,高数量
